atis_id;airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;rvr_tendency;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
2954;KATL;10.0;7;0;340;6000.0;>;27;L;No ILS;2.4;6.6;-1.0;None;0;0;0;1
2954;KATL;10.0;7;0;340;6000.0;>;28;X;No ILS;3.5;6.1;-1.0;None;0;0;0;1
2956;KSFO;9.0;25;0;240;6000.0;>;28;R;CAT III;19.2;16.1;2600.0;None;1;0;0;0
2956;KSFO;9.0;25;0;240;6000.0;>;28;L;CAT III;19.2;16.1;2600.0;None;1;0;0;0
2957;KIAD;10.0;12;22;340;6000.0;>;1;R;CAT III;10.4;6.0;-1.0;None;1;0;0;1
2957;KIAD;10.0;12;22;340;6000.0;>;1;C;CAT III;10.4;6.0;-1.0;None;1;0;0;1
2957;KIAD;10.0;12;22;340;6000.0;>;1;L;CAT III;10.4;6.0;-1.0;None;1;0;0;1
2958;KJFK;10.0;18;24;340;6000.0;>;31;R;CAT III;15.6;9.0;3100.0;None;1;0;0;1
2958;KJFK;10.0;18;24;340;6000.0;>;31;L;CAT III;15.6;9.0;3100.0;None;1;0;0;1
2959;KATL;10.0;6;0;320;6000.0;>;26;R;No ILS;3.0;5.2;-1.0;None;0;0;0;1
2959;KATL;10.0;6;0;320;6000.0;>;27;L;No ILS;3.9;4.6;-1.0;None;0;0;0;1
2959;KATL;10.0;6;0;320;6000.0;>;28;X;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2960;KORD;10.0;11;27;190;6000.0;>;27;C;CAT III;1.9;10.8;-1.0;None;1;0;0;0
2961;KSFO;9.0;27;35;270;6000.0;>;28;R;CAT III;26.6;4.7;2300.0;None;1;0;0;0
2961;KSFO;9.0;27;35;270;6000.0;>;28;L;CAT III;26.6;4.7;2300.0;None;1;0;0;0
2962;KJFK;10.0;15;0;340;6000.0;>;31;R;CAT III;13.0;7.5;-1.0;None;1;0;0;1
2962;KJFK;10.0;15;0;340;6000.0;>;31;L;CAT III;13.0;7.5;-1.0;None;1;0;0;1
2963;KIAD;10.0;11;22;360;6000.0;>;1;R;CAT III;10.8;1.9;-1.0;None;1;0;0;1
2963;KIAD;10.0;11;22;360;6000.0;>;1;C;CAT III;10.8;1.9;-1.0;None;1;0;0;1
2963;KIAD;10.0;11;22;360;6000.0;>;1;L;CAT III;10.8;1.9;-1.0;None;1;0;0;1
2965;KATL;10.0;6;0;300;6000.0;>;26;R;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2965;KATL;10.0;6;0;300;6000.0;>;27;L;No ILS;5.2;3.0;-1.0;None;0;0;0;1
2965;KATL;10.0;6;0;300;6000.0;>;28;X;No ILS;5.6;2.1;-1.0;None;0;0;0;1
2966;KORD;10.0;17;26;190;6000.0;>;28;C;CAT III;0.0;17.0;-1.0;None;1;0;0;0
2967;KJFK;10.0;15;0;340;6000.0;>;31;R;CAT III;13.0;7.5;-1.0;None;1;0;0;1
2967;KJFK;10.0;15;0;340;6000.0;>;31;L;CAT III;13.0;7.5;-1.0;None;1;0;0;1
2968;KSFO;9.0;25;33;270;6000.0;>;28;R;CAT III;24.6;4.3;2100.0;None;1;0;0;0
2968;KSFO;9.0;25;33;270;6000.0;>;28;L;CAT III;24.6;4.3;2100.0;None;1;0;0;0
2969;KATL;10.0;4;0;270;6000.0;>;26;R;No ILS;3.9;0.7;-1.0;None;0;0;0;1
2969;KATL;10.0;4;0;270;6000.0;>;27;L;No ILS;4.0;0.0;-1.0;None;0;0;0;1
2969;KATL;10.0;4;0;270;6000.0;>;28;X;No ILS;3.9;0.7;-1.0;None;0;0;0;1
2970;KIAD;10.0;11;22;340;6000.0;>;1;C;CAT III;9.5;5.5;-1.0;None;1;0;0;1
2970;KIAD;10.0;11;22;340;6000.0;>;1;L;CAT III;9.5;5.5;-1.0;None;1;0;0;1
2972;KORD;10.0;17;27;190;6000.0;>;28;C;CAT III;0.0;17.0;-1.0;None;1;0;0;0
2973;KATL;10.0;6;0;300;6000.0;>;26;R;No ILS;4.6;3.9;-1.0;None;0;0;0;1
2973;KATL;10.0;6;0;300;6000.0;>;27;L;No ILS;5.2;3.0;-1.0;None;0;0;0;1
2975;KJFK;10.0;19;24;340;6000.0;>;31;R;CAT III;16.5;9.5;-1.0;None;1;0;0;1
2975;KJFK;10.0;19;24;340;6000.0;>;31;L;CAT III;16.5;9.5;-1.0;None;1;0;0;1
2977;KIAD;10.0;10;0;330;6000.0;>;1;C;CAT III;7.7;6.4;-1.0;None;1;0;0;1
2977;KIAD;10.0;10;0;330;6000.0;>;1;L;CAT III;7.7;6.4;-1.0;None;1;0;0;1
2978;KORD;10.0;15;26;190;6000.0;>;28;C;CAT III;0.0;15.0;-1.0;None;1;0;0;0
2979;KORD;10.0;14;25;190;6000.0;>;28;C;CAT III;0.0;14.0;-1.0;None;1;0;0;0
2982;KJFK;10.0;18;0;350;6000.0;>;31;R;CAT III;13.8;11.6;-1.0;None;1;0;0;1
2982;KJFK;10.0;18;0;350;6000.0;>;31;L;CAT III;13.8;11.6;-1.0;None;1;0;0;1
2983;KIAD;10.0;10;0;340;6000.0;>;1;C;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2983;KIAD;10.0;10;0;340;6000.0;>;1;L;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2984;KATL;10.0;8;0;300;6000.0;>;26;R;No ILS;6.1;5.1;-1.0;None;0;0;0;1
2984;KATL;10.0;8;0;300;6000.0;>;27;L;No ILS;6.9;4.0;-1.0;None;0;0;0;1
2986;KSFO;10.0;15;0;270;6000.0;>;28;R;CAT III;14.8;2.6;-1.0;None;1;0;0;0
2986;KSFO;10.0;15;0;270;6000.0;>;28;L;CAT III;14.8;2.6;-1.0;None;1;0;0;0
2987;KIAD;10.0;10;0;340;6000.0;>;1;C;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2987;KIAD;10.0;10;0;340;6000.0;>;1;L;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2988;KATL;10.0;5;0;300;6000.0;>;26;R;No ILS;3.8;3.2;-1.0;None;0;0;0;1
2988;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
2989;KJFK;10.0;16;24;350;6000.0;>;31;R;CAT III;12.3;10.3;-1.0;None;1;0;0;1
2989;KJFK;10.0;16;24;350;6000.0;>;31;L;CAT III;12.3;10.3;-1.0;None;1;0;0;1
2990;KORD;10.0;13;25;200;6000.0;>;28;C;CAT III;2.3;12.8;-1.0;None;1;0;0;0
2992;KIAD;10.0;10;0;340;6000.0;>;1;C;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2992;KIAD;10.0;10;0;340;6000.0;>;1;L;CAT III;8.7;5.0;-1.0;None;1;0;0;1
2993;KSFO;10.0;16;0;270;6000.0;>;28;L;CAT III;15.8;2.8;-1.0;None;1;0;0;0
2994;KJFK;10.0;16;25;360;6000.0;>;31;R;CAT III;10.3;12.3;-1.0;None;1;0;0;1
2994;KJFK;10.0;16;25;360;6000.0;>;31;L;CAT III;10.3;12.3;-1.0;None;1;0;0;1
2995;KATL;10.0;4;0;280;6000.0;>;26;R;No ILS;3.8;1.4;-1.0;None;0;0;0;1
2995;KATL;10.0;4;0;280;6000.0;>;27;L;No ILS;3.9;0.7;-1.0;None;0;0;0;1
2996;KORD;10.0;13;20;190;6000.0;>;27;C;CAT III;2.3;12.8;-1.0;None;1;0;0;0
2998;KIAD;10.0;9;0;350;6000.0;>;1;C;CAT III;8.5;3.1;-1.0;None;1;0;0;1
2998;KIAD;10.0;9;0;350;6000.0;>;1;L;CAT III;8.5;3.1;-1.0;None;1;0;0;1
2999;KJFK;10.0;20;29;360;6000.0;>;31;R;CAT III;12.9;15.3;-1.0;None;1;0;0;1
2999;KJFK;10.0;20;29;360;6000.0;>;31;L;CAT III;12.9;15.3;-1.0;None;1;0;0;1
3000;KORD;10.0;11;20;200;6000.0;>;27;C;CAT III;3.8;10.3;25000.0;None;1;0;0;0
3001;KSFO;10.0;8;0;280;6000.0;>;28;L;CAT III;8.0;0.0;-1.0;None;1;0;0;0
3002;KATL;10.0;4;0;260;6000.0;>;26;R;No ILS;4.0;0.0;-1.0;None;0;0;0;1
3002;KATL;10.0;4;0;260;6000.0;>;27;L;No ILS;3.9;0.7;-1.0;None;0;0;0;1
3003;KSFO;10.0;12;0;280;6000.0;>;28;L;CAT III;12.0;0.0;-1.0;None;1;0;0;0
3004;KIAD;10.0;7;0;350;6000.0;>;1;C;CAT III;6.6;2.4;-1.0;None;1;0;0;1
3004;KIAD;10.0;7;0;350;6000.0;>;1;L;CAT III;6.6;2.4;-1.0;None;1;0;0;1
3005;KATL;10.0;5;0;300;6000.0;>;26;R;No ILS;3.8;3.2;-1.0;None;0;0;0;1
3005;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3006;KJFK;10.0;20;29;360;6000.0;>;4;R;CAT III;15.3;12.9;-1.0;None;1;0;0;0
3006;KJFK;10.0;20;29;360;6000.0;>;4;L;CAT III;15.3;12.9;-1.0;None;1;0;0;0
3007;KORD;10.0;15;22;200;6000.0;>;28;C;CAT III;2.6;14.8;23000.0;None;1;0;0;0
3009;KIAD;10.0;10;0;340;6000.0;>;1;R;CAT III;8.7;5.0;-1.0;None;1;0;0;1
3009;KIAD;10.0;10;0;340;6000.0;>;1;C;CAT III;8.7;5.0;-1.0;None;1;0;0;1
3009;KIAD;10.0;10;0;340;6000.0;>;1;L;CAT III;8.7;5.0;-1.0;None;1;0;0;1
3010;KJFK;10.0;17;28;360;6000.0;>;4;R;CAT III;13.0;10.9;-1.0;None;1;0;0;0
3010;KJFK;10.0;17;28;360;6000.0;>;4;L;CAT III;13.0;10.9;-1.0;None;1;0;0;0
3011;KATL;10.0;5;0;300;6000.0;>;26;R;No ILS;3.8;3.2;-1.0;None;0;0;0;1
3011;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3011;KATL;10.0;5;0;300;6000.0;>;28;X;No ILS;4.7;1.7;-1.0;None;0;0;0;1
3012;KLAX;10.0;13;17;280;6000.0;>;24;R;CAT III;10.0;8.4;-1.0;None;1;1;1;1
3012;KLAX;10.0;13;17;280;6000.0;>;25;R;CAT III;11.3;6.5;-1.0;None;1;1;1;1
3013;KSFO;10.0;10;0;270;6000.0;>;28;L;CAT III;9.8;1.7;-1.0;None;1;0;0;0
3014;KORD;10.0;13;21;200;6000.0;>;28;C;CAT III;2.3;12.8;-1.0;None;1;0;0;0
3015;KIAD;10.0;11;0;340;6000.0;>;1;R;CAT III;9.5;5.5;-1.0;None;1;0;0;1
3015;KIAD;10.0;11;0;340;6000.0;>;1;C;CAT III;9.5;5.5;-1.0;None;1;0;0;1
3015;KIAD;10.0;11;0;340;6000.0;>;1;L;CAT III;9.5;5.5;-1.0;None;1;0;0;1
3016;KSFO;10.0;8;0;290;6000.0;>;28;L;CAT III;7.9;1.4;-1.0;None;1;0;0;0
3017;KATL;10.0;5;0;310;6000.0;>;26;R;No ILS;3.2;3.8;-1.0;None;0;0;0;1
3017;KATL;10.0;5;0;310;6000.0;>;27;L;No ILS;3.8;3.2;-1.0;None;0;0;0;1
3017;KATL;10.0;5;0;310;6000.0;>;28;X;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3019;KJFK;10.0;16;25;350;6000.0;>;4;R;CAT III;10.3;12.3;-1.0;None;1;0;0;0
3019;KJFK;10.0;16;25;350;6000.0;>;4;L;CAT III;10.3;12.3;-1.0;None;1;0;0;0
3018;KLAX;10.0;9;0;290;6000.0;>;24;R;CAT III;5.8;6.9;-1.0;None;1;1;1;1
3018;KLAX;10.0;9;0;290;6000.0;>;25;R;CAT III;6.9;5.8;-1.0;None;1;1;1;1
3020;KORD;10.0;12;0;200;6000.0;>;27;R;CAT III;4.1;11.3;-1.0;None;1;0;0;0
3020;KORD;10.0;12;0;200;6000.0;>;28;C;CAT III;2.1;11.8;-1.0;None;1;0;0;0
3021;KSFO;10.0;5;0;260;6000.0;>;28;L;CAT III;4.7;1.7;-1.0;None;1;0;0;0
3022;KORD;10.0;11;0;190;6000.0;>;27;C;CAT III;1.9;10.8;-1.0;None;1;0;0;1
3022;KORD;10.0;11;0;190;6000.0;>;27;R;CAT III;1.9;10.8;-1.0;None;1;0;0;1
3022;KORD;10.0;11;0;190;6000.0;>;28;C;CAT III;0.0;11.0;-1.0;None;1;0;0;1
3023;KIAD;10.0;9;0;340;6000.0;>;1;R;CAT III;7.8;4.5;-1.0;None;1;0;0;1
3024;KLAX;10.0;7;0;280;6000.0;>;24;R;CAT III;5.4;4.5;-1.0;None;1;1;1;1
3024;KLAX;10.0;7;0;280;6000.0;>;25;R;CAT III;6.1;3.5;-1.0;None;1;1;1;1
3025;KJFK;10.0;13;23;360;6000.0;>;4;R;CAT III;10.0;8.4;-1.0;None;1;0;0;0
3025;KJFK;10.0;13;23;360;6000.0;>;4;L;CAT III;10.0;8.4;-1.0;None;1;0;0;0
3026;KATL;10.0;5;0;300;6000.0;>;26;R;No ILS;3.8;3.2;-1.0;None;0;0;0;1
3026;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3026;KATL;10.0;5;0;300;6000.0;>;28;X;No ILS;4.7;1.7;-1.0;None;0;0;0;1
3027;KJFK;10.0;18;28;10;6000.0;>;4;R;CAT III;15.6;9.0;-1.0;None;1;0;0;0
3027;KJFK;10.0;18;28;10;6000.0;>;4;L;CAT III;15.6;9.0;-1.0;None;1;0;0;0
3028;KORD;10.0;8;0;190;6000.0;>;27;C;CAT III;1.4;7.9;20000.0;None;1;0;0;1
3028;KORD;10.0;8;0;190;6000.0;>;27;R;CAT III;1.4;7.9;20000.0;None;1;0;0;1
3028;KORD;10.0;8;0;190;6000.0;>;28;C;CAT III;0.0;8.0;20000.0;None;1;0;0;1
3029;KATL;10.0;4;0;310;6000.0;>;26;R;No ILS;2.6;3.1;-1.0;None;0;0;0;1
3029;KATL;10.0;4;0;310;6000.0;>;27;L;No ILS;3.1;2.6;-1.0;None;0;0;0;1
3029;KATL;10.0;4;0;310;6000.0;>;28;X;No ILS;3.5;2.0;-1.0;None;0;0;0;1
3030;KLAX;10.0;5;0;300;6000.0;>;24;R;No ILS;2.5;4.3;-1.0;None;0;1;1;1
3031;KSFO;10.0;3;0;240;6000.0;>;28;L;CAT III;2.3;1.9;-1.0;None;1;0;0;0
3032;KIAD;10.0;10;0;10;6000.0;>;1;R;CAT III;10.0;0.0;-1.0;None;1;0;0;1
3033;KLAX;10.0;6;0;290;6000.0;>;24;R;No ILS;3.9;4.6;-1.0;None;0;1;1;1
3034;KIAD;10.0;8;0;360;6000.0;>;1;R;CAT III;7.9;1.4;-1.0;None;1;0;0;1
3034;KIAD;10.0;8;0;360;6000.0;>;1;L;CAT III;7.9;1.4;-1.0;None;1;0;0;1
3036;KSFO;10.0;6;0;250;6000.0;>;28;L;No ILS;5.2;3.0;-1.0;None;0;0;0;1
3037;KJFK;10.0;20;27;10;6000.0;>;4;R;CAT III;17.3;10.0;-1.0;None;1;0;0;0
3037;KJFK;10.0;20;27;10;6000.0;>;4;L;CAT III;17.3;10.0;-1.0;None;1;0;0;0
3035;KATL;10.0;4;0;340;6000.0;>;26;R;No ILS;0.7;3.9;-1.0;None;0;0;0;1
3035;KATL;10.0;4;0;340;6000.0;>;27;L;No ILS;1.4;3.8;-1.0;None;0;0;0;1
3035;KATL;10.0;4;0;340;6000.0;>;28;X;No ILS;2.0;3.5;-1.0;None;0;0;0;1
3038;KLAX;10.0;9;0;260;6000.0;>;24;R;No ILS;8.5;3.1;-1.0;None;0;1;1;1
3039;KIAD;10.0;11;17;330;6000.0;>;1;R;CAT III;8.4;7.1;-1.0;None;1;0;0;1
3039;KIAD;10.0;11;17;330;6000.0;>;1;C;CAT III;8.4;7.1;-1.0;None;1;0;0;1
3039;KIAD;10.0;11;17;330;6000.0;>;1;L;CAT III;8.4;7.1;-1.0;None;1;0;0;1
3040;KSFO;10.0;0;0;0;6000.0;>;28;L;No ILS;0.0;0.0;-1.0;None;0;0;0;1
3041;KATL;10.0;6;0;320;6000.0;>;26;R;No ILS;3.0;5.2;-1.0;None;0;0;0;1
3041;KATL;10.0;6;0;320;6000.0;>;27;L;No ILS;3.9;4.6;-1.0;None;0;0;0;1
3041;KATL;10.0;6;0;320;6000.0;>;28;X;No ILS;4.6;3.9;-1.0;None;0;0;0;1
3042;KJFK;10.0;15;23;20;6000.0;>;4;R;CAT III;14.1;5.1;-1.0;None;1;0;0;0
3042;KJFK;10.0;15;23;20;6000.0;>;4;L;CAT III;14.1;5.1;-1.0;None;1;0;0;0
3043;KORD;10.0;8;0;200;6000.0;>;27;C;CAT III;2.7;7.5;19000.0;None;1;0;0;1
3043;KORD;10.0;8;0;200;6000.0;>;27;R;CAT III;2.7;7.5;19000.0;None;1;0;0;1
3043;KORD;10.0;8;0;200;6000.0;>;28;C;CAT III;1.4;7.9;19000.0;None;1;0;0;1
3044;KJFK;10.0;14;20;360;6000.0;>;4;R;CAT III;10.7;9.0;-1.0;None;1;0;0;0
3044;KJFK;10.0;14;20;360;6000.0;>;4;L;CAT III;10.7;9.0;-1.0;None;1;0;0;0
3045;KORD;10.0;8;0;180;6000.0;>;27;C;CAT III;0.0;8.0;20000.0;None;1;0;0;1
3045;KORD;10.0;8;0;180;6000.0;>;27;R;CAT III;0.0;8.0;20000.0;None;1;0;0;1
3045;KORD;10.0;8;0;180;6000.0;>;28;C;CAT III;-1.4;7.9;20000.0;None;1;0;0;1
3047;KATL;10.0;5;0;300;6000.0;>;26;R;No ILS;3.8;3.2;-1.0;None;0;0;0;1
3047;KATL;10.0;5;0;300;6000.0;>;27;L;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3047;KATL;10.0;5;0;300;6000.0;>;28;X;No ILS;4.7;1.7;-1.0;None;0;0;0;1
3048;KIAD;10.0;9;0;360;6000.0;>;1;R;CAT III;8.9;1.6;-1.0;None;1;0;0;1
3049;KLAX;10.0;3;0;210;6000.0;>;24;R;No ILS;2.6;1.5;-1.0;None;0;1;1;1
3050;KLAX;10.0;10;0;250;6000.0;>;24;R;No ILS;9.8;1.7;-1.0;None;0;1;1;1
3052;KORD;10.0;8;0;180;6000.0;>;27;C;CAT III;0.0;8.0;21000.0;None;1;0;0;1
3052;KORD;10.0;8;0;180;6000.0;>;27;R;CAT III;0.0;8.0;21000.0;None;1;0;0;1
3052;KORD;10.0;8;0;180;6000.0;>;28;C;CAT III;-1.4;7.9;21000.0;None;1;0;0;1
3053;KATL;10.0;6;0;280;6000.0;>;26;R;No ILS;5.6;2.1;-1.0;None;0;0;0;1
3053;KATL;10.0;6;0;280;6000.0;>;27;L;No ILS;5.9;1.0;-1.0;None;0;0;0;1
3053;KATL;10.0;6;0;280;6000.0;>;28;X;No ILS;6.0;0.0;-1.0;None;0;0;0;1
3054;KIAD;10.0;5;0;360;6000.0;>;1;R;CAT III;4.9;0.9;-1.0;None;1;0;0;1
3055;KJFK;10.0;11;18;10;6000.0;>;4;R;CAT III;9.5;5.5;-1.0;None;1;0;0;0
3055;KJFK;10.0;11;18;10;6000.0;>;4;L;CAT III;9.5;5.5;-1.0;None;1;0;0;0
3056;KORD;10.0;9;0;170;6000.0;>;28;C;CAT III;-3.1;8.5;21000.0;None;1;0;0;1
3056;KORD;10.0;9;0;170;6000.0;>;27;R;CAT III;-1.6;8.9;21000.0;None;1;0;0;1
3057;KATL;10.0;5;0;290;6000.0;>;26;R;No ILS;4.3;2.5;-1.0;None;0;0;0;1
3057;KATL;10.0;5;0;290;6000.0;>;27;L;No ILS;4.7;1.7;-1.0;None;0;0;0;1
3057;KATL;10.0;5;0;290;6000.0;>;28;X;No ILS;4.9;0.9;-1.0;None;0;0;0;1
3058;KLAX;10.0;19;0;260;6000.0;>;24;R;No ILS;17.9;6.5;-1.0;None;0;1;1;1
3059;KJFK;10.0;12;17;10;6000.0;>;4;R;CAT III;10.4;6.0;-1.0;None;1;0;0;0
3059;KJFK;10.0;12;17;10;6000.0;>;4;L;CAT III;10.4;6.0;-1.0;None;1;0;0;0
3061;KIAD;10.0;6;0;340;6000.0;>;1;R;CAT III;5.2;3.0;-1.0;None;1;0;0;1
3061;KIAD;10.0;6;0;340;6000.0;>;1;C;CAT III;5.2;3.0;-1.0;None;1;0;0;1
3061;KIAD;10.0;6;0;340;6000.0;>;1;L;CAT III;5.2;3.0;-1.0;None;1;0;0;1
3063;KLAX;10.0;18;0;250;6000.0;>;24;R;No ILS;17.7;3.1;-1.0;None;0;1;1;1
3064;KJFK;10.0;13;18;350;6000.0;>;4;R;CAT III;8.4;10.0;-1.0;None;1;0;0;0
3064;KJFK;10.0;13;18;350;6000.0;>;4;L;CAT III;8.4;10.0;-1.0;None;1;0;0;0
3065;KORD;10.0;8;18;170;6000.0;>;27;C;CAT III;-1.4;7.9;18000.0;None;1;0;0;1
3065;KORD;10.0;8;18;170;6000.0;>;27;R;CAT III;-1.4;7.9;18000.0;None;1;0;0;1
3065;KORD;10.0;8;18;170;6000.0;>;28;C;CAT III;-2.7;7.5;18000.0;None;1;0;0;1
3066;KIAD;10.0;0;0;0;6000.0;>;1;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3066;KIAD;10.0;0;0;0;6000.0;>;1;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3066;KIAD;10.0;0;0;0;6000.0;>;1;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3067;KATL;10.0;5;0;260;6000.0;>;26;R;No ILS;5.0;0.0;-1.0;None;0;0;0;1
3067;KATL;10.0;5;0;260;6000.0;>;27;L;No ILS;4.9;0.9;-1.0;None;0;0;0;1
3067;KATL;10.0;5;0;260;6000.0;>;28;X;No ILS;4.7;1.7;-1.0;None;0;0;0;1
3068;KIAD;10.0;5;0;360;6000.0;>;1;R;CAT III;4.9;0.9;-1.0;None;1;0;0;1
3068;KIAD;10.0;5;0;360;6000.0;>;1;C;CAT III;4.9;0.9;-1.0;None;1;0;0;1
3068;KIAD;10.0;5;0;360;6000.0;>;1;L;CAT III;4.9;0.9;-1.0;None;1;0;0;1
3069;KATL;10.0;7;0;240;6000.0;>;26;R;No ILS;6.6;2.4;-1.0;None;0;0;0;1
3069;KATL;10.0;7;0;240;6000.0;>;27;L;No ILS;6.1;3.5;-1.0;None;0;0;0;1
3069;KATL;10.0;7;0;240;6000.0;>;28;X;No ILS;5.4;4.5;-1.0;None;0;0;0;1
3070;KLAX;10.0;15;0;230;6000.0;>;24;R;No ILS;14.8;2.6;-1.0;None;0;1;1;1
3071;KORD;10.0;13;21;180;6000.0;>;28;C;CAT III;-2.3;12.8;19000.0;None;1;0;0;1
3071;KORD;10.0;13;21;180;6000.0;>;27;C;CAT III;0.0;13.0;19000.0;None;1;0;0;1
3072;KJFK;10.0;6;0;20;6000.0;>;4;R;CAT III;5.6;2.1;-1.0;None;1;0;0;0
3072;KJFK;10.0;6;0;20;6000.0;>;4;L;CAT III;5.6;2.1;-1.0;None;1;0;0;0
3075;KLAX;10.0;14;0;230;6000.0;>;24;R;CAT III;13.8;2.4;-1.0;None;1;1;1;1
3075;KLAX;10.0;14;0;230;6000.0;>;25;R;CAT III;13.2;4.8;-1.0;None;1;1;1;1
3076;KJFK;10.0;11;0;350;6000.0;>;4;R;CAT III;7.1;8.4;-1.0;None;1;0;0;0
3076;KJFK;10.0;11;0;350;6000.0;>;4;L;CAT III;7.1;8.4;-1.0;None;1;0;0;0
3077;KORD;10.0;13;21;180;6000.0;>;28;C;CAT III;-2.3;12.8;19000.0;None;1;0;0;1
3077;KORD;10.0;13;21;180;6000.0;>;27;C;CAT III;0.0;13.0;19000.0;None;1;0;0;1
3077;KORD;10.0;13;21;180;6000.0;>;27;R;CAT III;0.0;13.0;19000.0;None;1;0;0;1
3078;KIAD;10.0;3;0;-1;6000.0;>;1;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3079;KATL;10.0;7;0;230;6000.0;>;26;R;No ILS;6.1;3.5;-1.0;None;0;0;0;1
3079;KATL;10.0;7;0;230;6000.0;>;27;L;No ILS;5.4;4.5;-1.0;None;0;0;0;1
3079;KATL;10.0;7;0;230;6000.0;>;28;X;No ILS;4.5;5.4;-1.0;None;0;0;0;1
3081;KIAD;10.0;5;0;190;6000.0;>;1;R;CAT III;-5.0;0.0;-1.0;None;1;0;0;1
3081;KIAD;10.0;5;0;190;6000.0;>;1;C;CAT III;-5.0;0.0;-1.0;None;1;0;0;1
3081;KIAD;10.0;5;0;190;6000.0;>;1;L;CAT III;-5.0;0.0;-1.0;None;1;0;0;1
3082;KLAX;10.0;21;0;250;6000.0;>;24;R;No ILS;20.7;3.6;-1.0;None;0;1;1;1
3083;KATL;10.0;11;16;240;6000.0;>;26;R;No ILS;10.3;3.8;-1.0;None;0;0;0;1
3083;KATL;10.0;11;16;240;6000.0;>;27;L;No ILS;9.5;5.5;-1.0;None;0;0;0;1
3083;KATL;10.0;11;16;240;6000.0;>;28;X;No ILS;8.4;7.1;-1.0;None;0;0;0;1
3084;KJFK;10.0;4;0;70;6000.0;>;4;R;CAT III;3.5;2.0;-1.0;None;1;0;0;0
3084;KJFK;10.0;4;0;70;6000.0;>;4;L;CAT III;3.5;2.0;-1.0;None;1;0;0;0
3085;KORD;10.0;11;25;190;6000.0;>;28;C;CAT III;0.0;11.0;25000.0;None;1;0;0;1
3085;KORD;10.0;11;25;190;6000.0;>;27;C;CAT III;1.9;10.8;25000.0;None;1;0;0;1
3085;KORD;10.0;11;25;190;6000.0;>;27;R;CAT III;1.9;10.8;25000.0;None;1;0;0;1
3087;KIAD;10.0;0;0;0;6000.0;>;1;R;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3087;KIAD;10.0;0;0;0;6000.0;>;1;C;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3087;KIAD;10.0;0;0;0;6000.0;>;1;L;CAT III;0.0;0.0;-1.0;None;1;0;0;1
3088;KJFK;10.0;4;0;90;6000.0;>;4;R;CAT III;2.6;3.1;-1.0;None;1;0;0;0
3088;KJFK;10.0;4;0;90;6000.0;>;4;L;CAT III;2.6;3.1;-1.0;None;1;0;0;0
3089;KATL;10.0;8;0;240;6000.0;>;26;R;No ILS;7.5;2.7;-1.0;None;0;0;0;1
3089;KATL;10.0;8;0;240;6000.0;>;27;L;No ILS;6.9;4.0;-1.0;None;0;0;0;1
3089;KATL;10.0;8;0;240;6000.0;>;28;X;No ILS;6.1;5.1;-1.0;None;0;0;0;1
3090;KLAX;10.0;18;0;250;6000.0;>;24;R;No ILS;17.7;3.1;-1.0;None;0;1;1;1
3091;KORD;10.0;14;24;180;6000.0;>;27;C;CAT III;0.0;14.0;25000.0;None;1;0;0;0
3091;KORD;10.0;14;24;180;6000.0;>;27;R;CAT III;0.0;14.0;25000.0;None;1;0;0;0
3091;KORD;10.0;14;24;180;6000.0;>;28;C;CAT III;-2.4;13.8;25000.0;None;1;0;0;0
3092;KATL;10.0;6;0;220;6000.0;>;26;R;No ILS;4.6;3.9;25000.0;None;0;0;0;1
3092;KATL;10.0;6;0;220;6000.0;>;27;L;No ILS;3.9;4.6;25000.0;None;0;0;0;1
3092;KATL;10.0;6;0;220;6000.0;>;28;X;No ILS;3.0;5.2;25000.0;None;0;0;0;1
3093;KJFK;10.0;4;0;180;6000.0;>;4;R;CAT III;-3.1;2.6;-1.0;None;1;0;0;0
3093;KJFK;10.0;4;0;180;6000.0;>;4;L;CAT III;-3.1;2.6;-1.0;None;1;0;0;0
